"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Luxembourg","LUX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Latvia","LVA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Macao SAR, China","MAC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"St. Martin (French part)","MAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.35","100","100","100","100","100","100","100","100","","",
"Morocco","MAR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2","55.5234718322754","57.538688659668","56.5","61.5751075744629","63.5975112915039","65.6226577758789","67.6469268798828","69.6658554077148","71.6749649047852","73.669792175293","75.645866394043","78.2","79.5265426635742","96.5","83.345458984375","85.2597122192383","87.1926116943359","91.5135498046875","92.7163162231445","93.7535629272461","97.2","91.6","99.6117553710938","99.7435684204102","100","100","","",
"Monaco","MCO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Moldova","MDA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","100","99.1","98.6","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Madagascar","MDG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","10.3103733062744","10.7732467651367","11.2379179000854","11.7049827575684","10.9","12.6478490829468","13.119779586792","13.5863637924194","14.8","14.48561668396","20.3","15.3098516464233","15.6853399276733","16.0447196960449","16.3995742797852","16.7614879608154","17.4","17.5528316497803","14.3","18.5080108642578","12.9","19.6377620697021","20.2471370697021","22.9","24.1","25.9078121185303","","",
"Maldives","MDV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8","87.5333404541016","88.4616622924805","89.3712310791016","90.2575836181641","91.1189117431641","91.9641265869141","92.8048248291016","93.6525726318359","99.9","99.1093292236328","99.4526519775391","99.6304626464844","99.5677947998047","100","99.8356552124023","99.9652404785156","99.8","100","","",
"Middle East & North Africa","MEA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9440439454176","91.3772006047595","91.4513488579774","92.4928341448962","92.3893836635992","93.3273115253739","95.6225784359684","93.9545773310923","94.4981099417889","94.8908124067669","96.2608186223788","96.3839323963312","96.5851222147543","97.0787627564667","96.1381429775357","97.0304606884215","97.1957640257067","97.7472727606514","96.4688914928764","","",
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.145981","95.3749389648438","95.238294","95.8225326538086","96.093624","96.2797088623047","96.092755","96.744499206543","98.007132","97.1879043579102","97.897085","97.5741729736328","98.597701","98.932728","99.11416","98.1045074462891","98.914037","98.3670272827148","99.236696","99.1445693969727","99.111637","99.3201751708984","99.172928","99","99.5","100","100","","",
"Marshall Islands","MHL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5242358752702","68.5533828735352","70.0790710449219","71.5904693603516","73.0831146240234","74.5525436401367","75.9969482421875","77.4252471923828","72.3","80.2798461914063","81.7293243408203","88.9889144897461","89.919606785433","90.6328430175781","91.1315765380859","91.677131652832","92.5222244262695","93.4190902709961","94.6490020751953","96.3554763793945","","",
"Middle income","MIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5456089814385","76.9094251394866","78.7649687775276","79.5630165487274","79.9375540795266","81.0109071028443","81.9552807449009","82.5297977797253","83.338787021158","84.4411852764985","85.1865818316406","83.874433570433","87.0298396009146","87.4215082156385","88.117303994077","89.6023195042475","90.8056923415392","91.8667968429293","92.8022945843168","","",
"North Macedonia","MKD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","100","99.2","99.2","100","99.7261638038337","100","100","100","100","100","100","100","","",
"Mali","MLI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","3.62166619300842","5.54325151443481","7.46396017074585","9.37932205200195","10.8","13.1761312484741","15.048638343811","16.8979225158691","18.722188949585","16.6","22.3339786529541","24.1446704864502","24.0308958348372","27.8335704803467","29.7349452972412","25.6","33.6821594238281","35.7136154174805","37.6","41.2377777099609","43.1","50.9","","",
"Malta","MLT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Myanmar","MMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","45.2642059326172","46.3459053039551","47.4025840759277","48.4431571960449","49.4792022705078","50.5223083496094","51.584056854248","48.8","53.8098258972168","54.9935989379883","56.221866607666","52","60.5","55.6","69.8148365975088","66.2645721435547","","",
"Middle East & North Africa (excluding high income)","MNA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3046909997928","89.8400962312386","90.0247483372246","91.22252893597","91.1032922755161","92.1744601320105","94.9228560268988","92.9587209378044","93.5635569889161","94.0939908314348","95.6637225543546","95.795549626828","96.0212264353583","96.5908187306569","95.487063627584","96.525880692423","96.7249719133352","97.366301166631","95.8600836283584","","",
"Montenegro","MNE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.830220713073","100","100","100","100","100","99","100","99.7","97.7","100","100","100","100","","",
"Mongolia","MNG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3","71.7931823730469","72.8867111206055","76.3","75.0130386352539","86.2","77.0499954223633","78.0558929443359","79.06884765625","80.1004486083984","78.502080443828","72.0570749108204","83.419548034668","81.2","85.8513870239258","88.0488510131836","91.062370300293","93.8436584472656","98.1","","",
"Northern Mariana Islands","MNP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.948600769043","99.9618148803711","99.9750442504883","99.9871673583984","99.9956436157227","100","100","100","100","100","100","100","100","99.9993591308594","99.9912643432617","99.9594879150391","99.895133972168","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Mozambique","MOZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","3.43861103057861","4.71277284622192","5.98158836364746","5.7","8.48530292510986","8.1","10.9140014648438","12.0917205810547","13.2533311843872","12.4","13.5712238463743","15","17.9900646209717","20.2","21.4001407623291","22.781946182251","24.8","24","27.7186756134033","29.26637840271","31.1","","",
"Mauritania","MRT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2","21.6172542572021","22.9939422607422","24.3474063873291","18.2","26.9881916046143","33.0405405405405","30","30.9443950653076","33.6674308776855","35.1350479125977","36.4371452331543","37.4987716674805","38.8","39.5","41.4749565124512","42.9","44.526912689209","","",
"Mauritius","MUS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99.4514770507813","99.4","99.1305999755859","98.9375610351563","98.7195053100586","98.4853363037109","98.2466430664063","98.0150146484375","97.8020248413086","100","99.4","97.3873519897461","97.3408889770508","97.3300170898438","97.3458404541016","97.3794708251953","97.4219970703125","97.4660034179688","","",
"Malawi","MWI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","1.32817423343658","1.79720222949982","2.26802659034729","2.74124574661255","3.21745896339417","3.69641995429993","4.17450428009033","4.8","5.11016511917114","5.55880260467529","6.2","6.9","6.77698755264282","3.65322733295476","7.50352907180786","7.8715968132019","8.25830841064453","8.7","7.6","7.4","9","11.9","10.8","11","12.7","18.02","","",
"Malaysia","MYS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3","99.2311859130859","99.5070953369141","99.8","99.9274368286133","99.9895629882813","100","100","100","100","","",
"North America","NAC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Namibia","NAM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","27","28.9611072540283","29.9683971405029","30.978084564209","31.9907646179199","33.0061912536621","34.0207443237305","36.5","36.0293388366699","37.0144424438477","37.9807929992676","38.9239196777344","39.8420257568359","40.744026184082","43.7","42.5460357666016","44.1","44.4226226806641","42.3","46.4630432128906","47.4","48.678035736084","51.6","49.7","52.5","53.8738746643066","","",
"New Caledonia","NCL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9251403808594","99.9392852783203","99.9536743164063","99.968620300293","99.983154296875","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Niger","NER","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.04445028305054","4.58914136886597","6.2","7","6.23638868331909","6.7","7.34476089477539","6.48148148148148","8.43174839019775","8.9560489654541","9.46159553527832","9.94391918182373","7.1","9.3","11.2790927886963","11.7228240966797","12.1851997375488","12.9348926544189","14.3","14.4","15.1423692703247","15.709527015686","16.6","17.4946937561035","18.18092918396","17.6","","",
"Nigeria","NGA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3","34.7928619384766","35.6833267211914","36.574390411377","37.4666519165039","38.3607063293457","39.2571601867676","40.1566047668457","41.0587997436523","44.9","42.856086730957","43.7422409057617","44.6141128540039","52.2","46.297119140625","47.101993560791","47.8907623291016","50.1309194284432","50.3","50.2762489318848","48","55.9","53.2793312072754","55.6","54.9188957214355","52.5","59.3","54.4","56.5","","",
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.064174","68.6579132080078","69.3494644165039","70.0434188842773","70.740364074707","69.047103","72.1388702392578","72.8323364257813","72.22158","74.1853561401367","74.8359756469727","75.4633636474609","73.821815","76.6520004272461","77.2337417602539","77.8225402832031","77.916313","79.0676498413086","79.7471313476563","80.4766006469727","81.2505645751953","81.853073","83.6819152832031","85.3556060791016","86.8","88.0779571533203","","",
"Netherlands","NLD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Nepal","NPL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","16.2691783905029","20.0824089050293","23.8947620391846","27.7017688751221","24.6","35.281867980957","39.0460205078125","37.2","46.5028610229492","51.2","53.8979377746582","57.6002769470215","61.3212585449219","68.6","67.26","74.9439544677734","78.2463607788086","84.9","85.2443618774414","90.7","92.4131927490234","93.92","","",
"Nauru","NRU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8","99.1563415527344","99.066520690918","99.0069198608398","99","99.0213394165039","99.098030090332","99.2103271484375","99","99.5061111450195","99.6717987060547","99.8389739990234","","",
"New Zealand","NZL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"OECD members","OED","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5467359401535","99.6140171014828","99.0918436596565","99.2850925440613","99.2804578850128","99.3008817363014","99.363181862704","99.3920960886627","99.3961786652104","99.4515561908401","99.6304419113047","99.5110148488034","99.5840003910096","99.581449442552","99.6659025094796","99.758839185233","99.7471226668459","99.6448136479728","99.7589013874887","99.6961803454345","99.8114017849631","99.7988823108281","99.8144654398541","99.8542013766464","99.8458879308171","99.8394798883746","99.896197750764","99.9454485148706","99.9976667197127","","",
"Oman","OMN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9998168945313","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Other small states","OSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.604239096849","55.7205932646449","56.7625784614104","57.8161641437461","59.7443487040508","61.9287468129886","60.3464080833691","61.9170728223449","63.1110701920096","63.9382760906377","66.2855511375939","68.1180694113769","68.9472469363916","69.8135306584182","71.1072510788649","72.7040205085118","74.138530516287","75.0870140920896","77.3462823287189","","",
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.46","70.2979354858398","70.3693313598633","70.4313812255859","70.4791564941406","70.5077209472656","70.5121536254883","70.490608215332","70.4535675048828","70.4146041870117","70.3872833251953","70.3851699829102","70.4218444824219","70.5071563720703","70.6360931396484","70.799934387207","70.9899444580078","71.1974105834961","71.4135971069336","70.79","71.0915467008027","","",
"Panama","PAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.19","72.152946472168","73.125129699707","74.0979080200195","75.0718841552734","76.0476531982422","77.0258255004883","78.0069885253906","78.9908981323242","79.9739303588867","81.4014100930039","81.9194946289063","82.8730773925781","87.8","84.7195205688477","85.6061096191406","86.4765930175781","87.3425521850586","88.2155685424805","89.1072311401367","86.85","90.9928207397461","92.0065078735352","89.1","94.1584625244141","95.278938293457","96.7742462158203","100","100","","",
"Peru","PER","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1","64.8095321655273","66.0965728759766","67.3853988647461","67","69.16024","72.072063","74.078523","72.496495","72.113111","74.382688","74.380966","75.692357","77.173645","80.157275","81.988131","84.678343","86.42432","88.123061","89.707491","91.099508","92.135365","92.919989","93.852179","94.2","94.8","95.2","","",
"Philippines","PHL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4","68.1163330078125","69.2212600708008","70.3285903930664","71.4389038085938","71.3","71.8741709275167","74.7710037231445","75.868034362793","76.9507751464844","76.6","87.6","80.0712738037109","81.0709075927734","82.0660247802734","83.3","84.0890121459961","85.2219009399414","87.2","87.4070663452148","87.5","89.7860260009766","89.08","92.3030853271484","93","94.8572311401367","","",
"Palau","PLW","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9165073295092","98.3688507080078","98.3723068237305","98.3828201293945","98.411979675293","98.4713668823242","98.5725708007813","97.6304263093788","98.91943359375","99.8103","99.4086837768555","100","100","100","","",
"Papua New Guinea","PNG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","2.25112009048462","4.38912868499756","6.5262598991394","8.65804576873779","10.7800149917603","12.8877000808716","14.9766311645508","17.0423374176025","19.0830268859863","12.4","23.1276626586914","25.1547794342041","17.2","19.5","31.394323348999","33.5621070861816","35.7743835449219","39.487907409668","44.4752082824707","49.4","54.4","58.967357635498","","",
"Poland","POL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Pre-demographic dividend","PRE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5692425288537","23.6769398266659","24.9702065862096","22.5353641712559","24.0268602718802","24.5378653625534","26.9663763173505","26.2313192459031","26.6654963420756","30.8587343800221","32.750219817609","32.9556864676685","31.8331513818274","32.2890438736856","35.884378936413","37.212535663881","38.2002256613471","39.789358913107","40.1163416952261","45.7107132036584","45.4944934896129","48.3963664446007","","",
"Puerto Rico","PRI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Korea, Dem. People’s Rep.","PRK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","29.4645214080811","31.721019744873","34.0275001525879","36.3784790039063","38.7650527954102","41.1783256530762","43.6093978881836","46.0493698120117","48.4908256530762","","",
"Portugal","PRT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Paraguay","PRY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.469114","85.9734573364258","86.412854","87.565299987793","88.518177","89.1527938842773","91.04207","91.666443","92.558399","93.249876","94.686886","96.749045","96.452771","96.677896","96.891335","97.43086","98.23656","97.835616","99.015884","99.000716","99.331532","98.4","99.3","100","","",
"West Bank and Gaza","PSE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9","98.8422317504883","98.9399871826172","99.7","99.114990234375","99.1832962036133","99.1","99.2591781616211","99.2604904174805","99.7","99.2263793945313","99.2141189575195","99.2204971313477","99.9","99.7","99.9630355834961","99.7713394165039","99.9","99.9","99.9903335571289","99.7","100","","",
"Pacific island small states","PSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4809569263634","54.1574221176409","55.5874623570507","57.6977386017904","58.6663250143422","59.87711715469","61.9990471338575","61.2729295889619","63.3643130284398","66.7512202388017","64.8052397269113","69.6935432911941","71.4469016789776","73.081575253721","72.6995440551097","76.7312967181608","79.2785612103406","81.5220127034379","82.9694813933866","85.5013588439046","","",
"Post-demographic dividend","PST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9222445611792","99.9256417225986","99.9289829028431","99.9321705837913","99.9352441666723","99.9382863377026","99.9413584786767","99.944414732842","99.9474865137996","99.9505518468977","99.965632733147","99.9545425885015","99.9429516455872","99.962082576194","99.9643467141421","99.9620937539588","99.9673991191831","99.9614334688322","99.973067792581","99.9748509105342","99.9770373470239","99.9782433792722","99.9771661861471","99.9846167365018","99.9901011560389","99.9932784085148","99.9984923308801","99.9992652811927","100","","",
"French Polynesia","PYF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Qatar","QAT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Romania","ROU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.1","100","100","","",
"Russian Federation","RUS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","95.5","100","100","100","","",
"Rwanda","RWA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","0.00999999977648258","0.00999999977648258","0.0752588286995888","0.408376097679138","1.05414128303528","2.20745253562927","3.35988688468933","6.2","5.64424753189087","6.76723527908325","7.87146902084351","8.95247840881348","4.8","11.0483541488647","12.0837125778198","6","14.1871919631958","9.7","10.8","17.5","15.2","19.8","22.8","29.37","34.1","34.7165718078613","","",
"South Asia","SAS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0335501310218","45.5420383012747","47.2633994734806","48.4466562089752","49.9196295244688","53.9311362136416","57.6827175040664","57.1835716467224","54.9674772738312","60.6418204327617","62.310995945319","62.5136144427166","64.6652840878617","65.7731972427809","67.6366353503598","69.6357058771692","72.0752956401867","73.15153743669","67.0153693824506","77.1564728335734","77.7998548902009","80.4750765364337","84.468086844873","86.6230694735552","89.8243363289186","91.6219918283442","","",
"Saudi Arabia","SAU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9","99.93","100","","",
"Sudan","SDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","24.5547637939453","25.4284420013428","26.3027210235596","27.1781959533691","28.0554695129395","28.9351367950439","29.8177967071533","30.7032070159912","31.5877380371094","23","33.336296081543","34.1913795471191","35.0277137756348","35.8408203125","36.6289100646973","37.4008903503418","38.1683464050293","38.9428634643555","29","40.5594100952148","41.4246101379395","42.3397903442383","43.2994728088379","44.9","49.3679237365723","53.0481376647949","56.5","59.7835350036621","","",
"Senegal","SEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","27.3616733551025","29.0023059844971","30.6453323364258","32.2","33.9401245117188","36.2","37.74","38.8632926940918","36.8","42.0814323425293","36.8","47.1","49.9","48.2755088806152","49.8133850097656","53.5","56.5","56.5","56.5","57","61","60.5","64.5","61.7","66.9594497680664","","",
"Singapore","SGP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Solomon Islands","SLB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","4.67069339752197","7.65327215194702","10.6215658187866","13.5711050033569","16.4974212646484","19.3987197875977","14.4","12.9","28.0522975921631","21.2","33.8952598571777","38.10498046875","42.2537536621094","44.7","50.1171798706055","55.1","58.6782760620117","62.9","66.6660995483398","","",
"Sierra Leone","SLE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","11.3324855164618","12.3327302932739","13.0300855636597","12.1","14.4575595855713","11.4621730735475","14.2","16.8510284423828","13.5","18.6657829284668","19.6571273803711","20.3","23.4","26.1","","",
"El Salvador","SLV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.60788","75.1273040771484","76.0810394287109","77.0359802246094","76.995504","77.883","79.9139556884766","81.637983","79.129592","84.519249","87.063829","87.54906","86.961151","87.357045","87.525839","89.201467","91.109558","91.000227","91.08402","91.580238","92.574686","93.680571","95.043105","95.125416","95.4","96","96.8","100","","",
"San Marino","SMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Somalia","SOM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","9.92323112487793","11.5299854278564","13.1117210388184","15.2337858220211","16.2384510040283","17.8066120147705","19.3934173583984","21.0104503631592","22.6692962646484","24.3781261444092","26.1314506530762","27.920373916626","29.7359943389893","31.5694141387939","33.411735534668","35.2555351257324","","",
"Serbia","SRB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","99.6907216494845","100","100","100","100","99.7183979974969","100","100","100","99.6607979324826","99.9","100","100","100","","",
